u_g,g_r,r_i,petro_radius,is_galaxy
1.1420777291905544,0.39070686030279594,0.15918141337413783,0.3953342975723864,0
0.724172729729859,0.25116867294187023,0.06459592890589763,0.2699499559696459,0
1.4649803215052617,0.49281743365767144,0.04263982271030991,0.0873109979039669,0
0.7650240122991289,0.5378940977849281,0.11018562952619868,0.0937292053855441,0
0.9033815451382974,0.05447843697260149,0.2549020151495187,0.2707668195564177,0
1.2440551652109009,0.4194800139699716,-0.023910707565390085,0.7079295169368647,0
0.6307407050698135,0.4402345484621797,-0.04675252657524401,1.1412179631090615,0
1.0682379803812387,0.2404872993280016,0.11647608412365168,0.0439391466498047,0
1.3921428262847284,0.5751413626623239,0.10508877018560181,0.2496988423583337,0
0.5177550296316318,0.26998888259349463,0.11733416643704082,0.05281670073437333,0
1.0553901575596913,0.32511529069430845,0.12439531979085003,0.008365838868808264,0
1.077964838274527,0.26538563514322605,0.07767977453651949,0.5419387148993198,0
1.2345468615331932,0.3031158095162935,0.24898634386020824,0.4612165814772763,0
0.6289147867365754,0.08074498262095961,-0.06009039784765155,0.08897702242621856,0
0.6038630160747172,0.011989823481141082,0.017150297521975402,0.13316439793397283,0
1.1565824696850693,0.6189010126449945,0.08967452398509526,0.011996652324404326,0
1.089095401969956,0.1306077303363344,-0.06431888111541673,0.9007449453855673,0
1.075147855103763,0.10172153010873855,0.08241455955679289,1.8382896273127105,0
1.1039344628490928,-0.13067802272074297,0.2661470165728018,0.07277858481349543,0
0.7959925835264527,0.17220765046209954,0.10208864882959619,0.13164123188918736,0
1.0696761091483011,0.03538204131850031,0.12307009057186835,1.0140303165636086,0
1.0879217419896043,0.6284030320272738,-0.026016476517258025,1.3049887246049576,0
0.7856945745920897,0.5019634178685268,0.03836385919605226,0.27204246914178964,0
1.5597323533434269,0.16236993096445523,0.062480361967606306,0.025974371557295005,0
1.1421498762735363,0.7504871610688617,0.0682284903243766,0.020094344265427083,0
0.6426089508392054,0.49635309739831884,0.22816437950037688,0.4265991271765617,0
1.196966082590149,0.2350337232982755,0.15576910607251246,0.24952685018443055,0
0.7075954989318036,-0.19988114297471465,-0.011145795693703192,0.01453546083980355,0
1.2361253811227355,0.7581885145181484,0.12465047784320049,0.4376372488848828,0
1.3475786737022213,0.02208550664728076,0.14982217484967852,0.005683447831209117,0
0.7537953044944868,-0.029079749391378418,0.21401490385212665,0.7741054610960924,0
1.2890128387732966,0.5045140864019281,0.25805406865683733,0.18295358843611612,0
1.1238342780809494,0.7879504812678546,-0.001509419182786867,0.020545391887733706,0
1.246618047998347,0.5768545637021036,0.018914248878966172,0.44379360028573406,0
1.569037894796184,0.4127818240104719,-0.025757785891461632,0.25348687125828057,0
0.9263835651991389,0.41895086833305717,0.07659801408930186,1.8210058226649917,0
0.7738791506927531,0.47068311175606153,0.14663583744463346,0.3928491138909639,0
0.733145671112343,0.451785717957353,0.1987334516589102,0.16095679171834024,0
0.7552569145103685,0.35623828479387515,0.09240489763574773,0.6179706380335598,0
0.9768694871757687,0.3208402207903752,0.06801524767451561,0.1583783377143509,0
1.1023455924449932,0.2874813744200955,0.11517579922487405,1.1729722948735801,0
1.0830072397990058,0.14920708222666473,0.016485709836997695,0.2347794404863573,0
1.2481549747108072,0.2438649846266452,0.30895387216947734,0.39910782807304046,0
1.003900567563372,-0.038591362839077104,-0.06076610271180588,0.025948371804906174,0
1.436060223147195,0.28033207464105003,0.11847405788957245,0.2776685604582263,0
0.9206029500286131,0.10228177856981649,0.302360621922964,0.8929787854022802,0
1.8160507499768856,0.0792821365568458,0.10067998445599978,0.8190442374357614,0
1.1877002043295017,0.3359788302306957,0.08099609649985055,0.1270066785346775,0
0.7428527330751152,0.5784004572689199,0.06425545771895728,0.1281427847696821,0
0.6787322505816663,0.4836633212004626,0.08196083182375923,0.8499694460871767,0
1.1447417245729556,-0.014100120724635457,0.23728484746765302,1.3324840065913937,0
0.9329611644022447,0.10207437268593247,-0.12118619113295068,0.05010961143187671,0
1.2142001482276277,0.4881542375976432,0.2533433701296326,0.2989718117891115,0
1.1419712873720633,0.10350252129233806,-0.04239571524501451,0.20583285530942833,0
0.9781513262029382,0.25507337000059505,0.07333476707655853,1.0227653561256953,0
0.7459618845794785,0.4100104198049104,0.05707555797013382,0.043610198332734024,0
0.5455458325942406,0.10633110902727291,0.158855326977072,0.11857429694568054,0
0.8660455143798937,0.321075101229192,-0.05981243518837476,0.6981083881060721,0
1.2569196382970418,0.03319490101635908,0.14621726660819429,0.026328084487687507,0
1.0642281232390611,0.17972647120975727,0.30243096232868527,0.3391641430948137,0
0.6262783663864036,0.3639563868285074,-0.03631740045928106,0.29179407671138496,0
1.0519542777553545,-0.01859874670633388,0.11897061676103957,0.20353408039696877,0
1.1155952139186511,0.3880949475920798,0.0338017822203391,0.25091007693553885,0
0.7348427691396602,0.2960724402146637,0.14258872061930358,0.3774480907402323,0
1.0461175317836584,0.41049799088342953,0.10191477774157522,0.08799126053415916,0
1.0174626155338,0.34478282681293226,0.03585130909556904,0.42431122663409426,0
0.657108910650813,0.5728280859947689,0.1487872284871074,0.8184876275486991,0
1.107336208104485,0.32504490052958146,0.2804348109786743,0.71389356067275,0
1.1682353579104703,0.2141188917749494,0.08090962082727013,0.08355880520494449,0
1.324915372952583,0.32445950060645673,0.17197579421481818,0.0808181711588561,0
1.316140615610471,0.40865960580727756,-0.029327295787116375,0.15610650034924264,0
0.5866991896128727,0.3097720140651409,0.004356362318199122,0.22398388703682798,0
0.7186524880254632,0.30811833824077645,0.14724062778803776,0.262509251776947,0
1.1545105801625979,0.1596016624386489,0.2484116028535965,0.5692442665775757,0
1.1541357852736627,0.16741981648981036,0.135561334878566,0.029175084760689612,0
1.1545143058918144,0.01947894564006125,0.06869419694768457,0.01764403427101483,0
2.155819447196416,0.6499153486373879,0.09992914054233541,0.24871665370648693,0
1.1712671532079502,0.051227352921742964,-0.02504077339697175,0.5972814287665406,0
1.3406696920541796,0.16141896044081852,0.1604515326355367,0.10748560735327195,0
1.2862005290479606,0.1563185468861605,0.1882333062323409,0.5129195595190131,0
1.1954173753917394,0.47898487538888823,0.054790966716691966,0.1504364368611164,0
0.9054192266078963,0.24101006434159444,0.05299578522404985,1.0861562282352137,0
1.2276907661479801,0.5495484145347468,0.12658782296520485,1.1301937549945613,0
0.7681524356387285,0.16530187515122627,0.05632802639594045,0.1764035057938895,0
0.9289544179779974,0.3557988324447604,0.09338673853741776,0.13067832621562808,0
0.854390935651269,0.13293058934804852,0.3099721789166515,0.2649226550765014,0
1.0245622418158968,0.7290298255546777,0.07529742992540034,0.13756827230918525,0
1.6943975700020526,0.06248031619409741,0.06416598479787777,0.557956304908971,0
0.4398204422224756,0.3619641420454055,0.03524581943648408,0.8745358995806877,0
1.205878057112354,0.4267553761864197,0.17441919714999368,0.5590384468442902,0
0.5161852386431045,0.38275981949029964,0.0818775826781897,0.8696322232632999,0
0.85842044026317,0.2629424682244583,0.0350626961678574,0.25291254217093473,0
1.3266851790902099,0.27403586005331476,0.23213040322730122,0.08498920631877976,0
1.0192840057286388,0.3087622943958219,0.24196030045136374,0.6696117845359463,0
0.6766765666212082,0.27059959967430225,0.03995764342612949,0.22351439594779685,0
0.7854088872220095,0.49277582335898196,-0.08665399513606162,0.5562605221006178,0
1.2038793246804027,0.7421046003182703,0.20075136898369222,0.15779662321674778,0
0.7808900104848591,0.18850164299843325,0.0315370174239996,0.04235953125196913,0
1.0649375768745926,0.026039404084184425,0.17906255991627687,2.4519091152837706,0
1.0136715519711441,0.28234359032974904,-0.09701038177118357,0.08492078318230081,0
0.8045198957182549,0.8159418675308636,0.18925973382993094,2.229280822509389,0
1.6431832267975977,0.1392650864060538,-0.02111719292807812,1.8922533585537518,0
1.1901757066954033,0.6278233610888135,0.17307641190665246,0.7894982545309381,0
0.3924572240027179,0.6355401628152881,0.10142730678364342,0.5385569647955132,0
1.0559362944308284,0.18928235165840107,0.004606058060335511,0.4311464212746629,0
0.8014640605694836,0.41379661583705507,0.05929636870732195,1.0053367838174587,0
1.2557300004388672,0.6256793246257076,0.16863184569567008,0.17085060709710603,0
0.7622437784701899,0.22417445180250256,0.11058944531152343,0.31525637222570446,0
0.9655790675599303,0.25928392797952765,0.15844129804724844,0.48298998483812755,0
1.151496183694137,0.18366381721027125,0.29764405845154857,0.26482626810245047,0
1.2597265582510364,0.09704865386142661,-0.05642416117110513,0.2788594414279805,0
0.6399110778832671,0.17014449098679857,0.26172125749686237,0.20045126687582965,0
0.8996496292477155,0.055211946647548665,0.1104355937523213,0.41532243333679714,0
0.8575164066517131,0.3068166936518452,0.01012159516768718,0.9504787628013318,0
0.8040012302278865,0.14600535378827162,-0.03303136257389899,0.11252792555119295,0
1.529636272084329,0.34675718235814956,0.08108796092229666,1.3623416747176256,0
1.1214945132882868,-0.011179129240725505,0.19216501119244594,0.58412212568912,0
0.6217348136994865,0.3661760464428914,0.08724508796224659,0.8665751567050782,0
1.2753585841164328,0.46670579232178494,0.2511154930247348,0.4061801483558453,0
1.63664685910379,-0.09874712851429113,-0.0451175690051559,0.7559666651918515,0
1.309739578165344,0.3748113139695144,0.09879110521539455,0.00816652925167032,0
0.5441890102137961,0.5455337984946584,-0.0252393444413119,0.8529205127799828,0
0.8547297781401246,0.0580717962617589,0.1363631882624968,0.020483324931462432,0
1.3800733447559868,0.6345144773675406,0.18868873900973004,1.1032438677425305,0
0.7876991603143658,0.38380380187320906,0.057923820631894676,2.4118339752657154,0
1.1331458284438685,0.15899762884831822,-0.16042138566271344,0.17411780077289923,0
1.232390216028801,0.2888461844684588,0.11989481467964946,0.1180628253236455,0
0.7219208585265751,0.4116653825043445,0.14367385517335096,0.7248585953335793,0
0.98214239318146,0.3152010782824823,0.14042947549616977,0.14586267837357858,0
0.02761979797927827,0.4077511984892738,0.22357821918221543,1.0033275014712986,0
0.692683707599713,0.11586528138412672,-0.0071053679649048795,0.054261974886991284,0
0.9242295545820519,0.3338721648072156,0.16802161054504494,0.06731182095832186,0
0.6256650454105452,0.01725710061900393,0.2192507512477975,1.9352379593401783,0
1.4897233911794905,0.2777547877302599,-0.07785875840065168,0.5601819212974186,0
0.5709575866118102,0.11921847170704203,0.13196518259189774,0.9382902669376879,0
0.8679866539909049,0.15289401148204668,0.049582016899232854,0.19602478314211716,0
1.0392221731858273,0.5472186350420875,0.09184773268983541,0.5642529664908359,0
1.4323819867198346,0.5182620241188538,0.13476764835383365,0.4509989653028421,0
0.5692413546461682,0.4218276241814354,0.05127714358864477,0.46209860306817896,0
1.3489491256464878,0.08153744706548419,0.03242919208383882,0.5736898503200989,0
1.0030699183058762,0.2367183100610396,0.10341524174880247,0.42825579030609096,0
0.7055474046856147,0.5426195399958367,-0.00872459388628026,0.2802376517463886,0
1.1386310422789812,0.3283433827279809,-0.008582512888518551,0.16142855828953256,0
1.059717908672041,0.7638659079963388,0.16793732829565033,0.7317633943115004,0
0.8199349368523616,0.37866356787887434,-0.014879403515865613,0.1282677220495336,0
1.0209406254970057,0.3384098232980063,0.1666312500909212,0.5894032514100096,0
0.884405920941472,0.2381767071594997,0.14625912928539514,0.1328512498118268,0
1.0340552035753745,0.32670818095645643,-0.07258067287905967,0.49085504702509564,0
1.198639202356314,0.26950603272389123,0.03224353476643449,0.6873375971781753,0
1.4758050448436055,0.4416217353377181,0.21941094030473726,0.12340692840005446,0
0.6286553503519453,0.4913404633589168,0.001883446886031842,0.030907543652254076,0
1.63991001239688,0.14280210789841008,0.05355957376906124,0.07019096948831864,0
0.4143736601432495,0.03375340928844439,0.14620608932518966,0.465698336216083,0
0.954464471489325,-0.06724107462065937,0.17833905092825955,0.9467180766855441,0
1.176495161945373,0.40159826538250876,0.07484611139555043,0.02302030497882628,0
1.0842975603205098,0.07932667876522526,0.040248980530835844,0.6624138874764507,0
0.8131901440538218,-0.13057811859049662,0.2422369861698508,0.20875769546610864,0
0.9375633248928175,0.3777157209061928,0.27388996637975793,0.32555020331688794,0
0.8520997196023501,0.7985999034865581,0.19788580507817954,1.3215495923778766,0
0.8231905729167366,0.29878581769202134,0.1085318142565024,0.2017122243871152,0
1.2548806291063075,0.4676981548903284,0.019173427835907364,0.3130592567736234,0
1.1071046457895142,0.31636587170951297,0.01695555934434348,0.006888440838807922,0
0.7921271214218037,0.28022206936177146,0.15225141052657576,0.042560429847425786,0
1.2698799626299753,0.48381529659755373,0.1418398220888684,0.1496018232280249,0
1.0921898562629828,0.24194509116226973,0.24015985929464295,0.014123735229361166,0
1.243858635651688,0.35347846281438056,0.16504500925361393,0.4989881481727823,0
1.1888886525770836,0.36433956123920275,-0.050308030175981816,0.27791006249478595,0
0.7513014967233783,0.16638190927139024,0.20519476177229187,0.39719719786681285,0
0.8319456879409092,0.4984084699073046,0.0001939372685587082,0.0959721653030698,0
1.2241880815369786,0.26500804866091826,0.06160287280476484,0.17544018919447144,0
1.1831110796300395,0.14885096810143103,0.12502002062516945,0.545060929574356,0
0.9937295218107556,0.4073019687140807,0.2995667489783964,1.6805470429497533,0
1.0351982149926346,0.12030640364179251,0.4109918556005361,0.025866049851739886,0
1.3832994687365274,0.3056362314738256,0.16067230591361828,1.105387428405059,0
0.822528583349251,0.2981762006711593,0.08168033812796122,0.4300511457011099,0
1.1641292143510114,0.5171791131663156,0.15345056484805503,0.41496428636456806,0
0.9393422042698318,0.39493964657599057,0.18876554258738362,0.34685220309841935,0
0.934695639031834,0.2949946082509712,0.06793323744428084,0.03595969222453063,0
1.329633055596157,0.4635532598400574,0.27952113559123226,0.04708768043237807,0
1.247624904696409,0.5780415098034627,0.12300707591914022,0.4592866746058765,0
1.2440528908001915,0.4115620612703724,0.14977430890913943,0.20848444032609997,0
1.3916436421462988,0.3020705239686761,0.16659242520544615,1.2460748078922748,0
1.0063011524898278,0.03763275352996809,0.1421586610614456,0.26093531238687306,0
1.2045858913884893,0.08697726738492545,0.18389405004696124,0.07732291877534686,0
0.9069199730219631,0.23895505912906645,0.03827468134530768,0.6271400179587882,0
1.0972499057465326,0.17809755956814335,0.04416982460539695,0.17361231347784895,0
0.9609570836896946,0.26260573940291077,-0.010015423297169493,0.37271554309504273,0
1.0290987894978154,0.31132998497942144,0.14395012306202265,0.5983873622284978,0
1.178547107631074,0.40593855087134617,0.1778936503512114,1.152614849452147,0
0.7545337950299582,0.28590024438818173,0.14577728661518857,0.785568413893404,0
1.6277161827056381,0.39730032876524035,0.26744924333475373,0.5640633958087998,0
0.6981947855500894,0.31289488296202406,0.09944039811709535,0.5691443173395632,0
0.6357434161636804,-0.0950933132707743,0.16687416555925128,1.4586883621545694,0
1.3474332620500205,0.11213292123624913,-0.009170087613931427,0.17536354626184048,0
1.2374988081888807,0.2711824888556769,0.0612900297525599,0.0005563565158914325,0
1.1872359451156465,0.058061051431778476,0.16955377575657776,0.15869590716216558,0
1.188503652779284,0.4199857459992409,0.1849102110743144,0.12288082367478782,0
0.9963259681459257,0.6061501664687394,0.07060330523358178,0.5421100550295199,0
0.7308236885542505,0.5437523703394633,0.09284007481419332,0.5021671385451763,0
1.0227413674581178,0.2573114258139584,-0.05178737466808095,0.4500381775050319,0
0.7968514865463665,0.5981452273699904,0.06429707991933906,0.008188407087170259,0
1.2925359200253252,0.3297334914404223,0.18903831635197862,0.6524089030112638,0
0.9558827855493583,0.23258280577639212,0.15752050161065664,0.19543389400724234,0
0.7523508409622466,0.17731946729181203,0.15006657213812097,0.5468959462440756,0
0.9035842475041019,0.23950606270237432,0.10497736871809601,0.40661716639259393,0
1.1238794362826874,0.22236463629175424,0.10070631586281766,0.20983089700116714,0
0.8308826341588076,0.3340832444750975,0.0339678860526553,0.0722680136876162,0
0.7533338813300705,0.3321147962099729,0.1698828420202535,0.04958921965445033,0
1.0731061634475736,0.30060920403068286,0.14209729443893898,0.8904641684810152,0
1.073489971332617,0.38738763394926995,0.14920188479927993,1.252947947958093,0
0.847917047388661,0.5381292549572683,0.04739651573324197,0.5246083635576149,0
0.8586885083145032,0.4899108270882647,-0.11533429198712444,0.05459174856321205,0
1.0696149812072908,0.0030204063100192635,0.2097152711753696,0.25710501962915,0
0.5655746975508027,-0.21078422698039095,0.05211625439915959,0.6527060647052452,0
0.5777608676870334,0.48686398224785477,0.013722423595687941,0.7566569501452846,0
0.7844667336242692,0.026624260316915782,0.16934789119139937,0.06290556238939529,0
0.9359658544864459,0.2550469196214633,0.060798736008087044,1.5359658607904748e-05,0
1.0932722696794013,0.06597739478812809,0.2059936384046622,0.6226353829263092,0
1.4426068650848656,-0.06039608751600395,0.16170059495766975,0.22049136037394088,0
1.2572978869606057,0.4082925456409576,0.16835693232004778,0.1468375518333385,0
0.9520184410109719,0.4518310320605294,-0.03659557112005343,0.006490682142417693,0
0.9942951376291933,0.1846979198546561,0.22119439853864006,0.3885899428401247,0
0.6992411906086573,-0.218208458428982,0.12612505312338562,0.9524105661256395,0
0.994446059202283,0.19075111034950343,0.06307228607537968,1.580676784886862,0
0.9134024083239585,0.3783608010805093,0.11433884673422512,0.4170616230474973,0
1.0968155681014269,0.0042176862451742125,-0.07762352328983199,0.3612481699611379,0
0.7518307169343031,0.3366719839558311,0.1408652811480671,0.04444641954546506,0
1.1558039542723517,0.2969380301654009,-0.0029371508182071543,0.39800297137668184,0
1.4598216739007732,0.41585829992021767,-0.03526702858435343,0.2390010289540501,0
0.9673719554629427,0.32391607368283065,-0.05223591862178911,0.46714497626958235,0
1.1205135166296825,0.10538621182368887,0.21126883749899253,0.24610527213058944,0
1.2070431975133338,0.5393143003328983,0.037073660630721136,0.13741525333169738,0
0.8796338584342491,0.268294085394606,0.2533727709916499,0.04989098305246055,0
1.067227744543125,0.2945390920980136,0.046419853694770224,0.18910869440627925,0
